word;lvl;transcription;class
priority;b2;[praıʹɒrıtı];noun
prison;a2;[ʹprız(ə)n];noun
prisoner;b1;[ʹprız(ə)nə];noun
privacy;b2;[ʹpr(a)ıvəsı];noun
private;b1;[ʹpraıvıt];adjective
privatization;c1;[͵praıvətaıʹzeıʃ(ə)n];noun
privilege;c1;[ʹprıvılıdʒ];noun
prize;a2;[praız];noun
probability;b2;[͵prɒbəʹbılıtı];noun
probable;b2;[ʹprɒbəb(ə)l];adjective
probably;a1;[ʹprɒbəblı];adverb
probe;c1;[prəʋb];noun
probe;c1;[prəʋb];verb
problem;a1;[ʹprɒbləm];noun
problematic;c1;[͵prɒbləʹmætık];adjective
procedure;b2;[prəʹsi:dʒə];noun
proceed;b2;[prəʹsi:d];verb
proceeding;c1;[prəʹsi:dıŋ];noun
proceeds;c1;[ʹprəʋsi:dz];noun
process;a2;[ʹprəʋsəs];noun
process;b2;[ʹprəʋsəs];verb
processing;c1;[ʹprəʋsesıŋ];noun
processor;c1;[ʹprəʋsesə];noun
proclaim;c1;[prəʹkleım];verb
produce;b2;[ʹprɒdju:s];noun
produce;a2;[ʹprɒdju:s];verb
producer;b1;[prəʹdju:sə];noun
product;a1;[ʹprɒdʌkt];noun
production;b1;[prəʹdʌkʃ(ə)n];noun
productive;c1;[prəʹdʌktıv];adjective
productivity;c1;[͵prɒdʌkʹtıvıtı];noun
profession;b1;[prəʹfeʃ(ə)n];noun
professional;a2;[prəʹfeʃ(ə)nəl];adjective
professional;b2;[prəʹfeʃ(ə)nəl];noun
professor;a2;[prəʹfesə];noun
profile;a2;[ʹprəʋfaıl];noun
profit;b1;[ʹprɒfıt];noun
profitable;c1;[ʹprɒfıtəb(ə)l];adjective
profound;c1;[prəʹfaʋnd];adjective
program;a2;[ʹprəʋgræm];noun
program;b1;[ʹprəʋgræm];verb
programme;a1;[ʹprəʋgræm];noun
programming;b2;[ʹprəʋgræmıŋ];noun
progress;a2;[ʹprəʋgres];noun
progress;b2;[ʹprəʋgres];verb
progressive;b2;[prəʹgresıv];adjective
prohibit;b2;[prəʹhıbıt];verb
project;a1;[ʹprɒdʒəkt];noun
project;b2;[ʹprɒdʒəkt];verb
projection;c1;[prəʹdʒekʃ(ə)n];noun
prominent;c1;[ʹprɒmınənt];adjective
promise;a2;[ʹprɒmıs];noun
promise;a2;[ʹprɒmıs];verb
promising;b2;[ʹprɒmısıŋ];adjective
promote;b1;[prəʹməʋt];verb
promotion;b2;[prəʹməʋʃ(ə)n];noun
prompt;b2;[prɒmpt];verb
pronounce;a2;[prəʹnaʋns];verb
pronounced;c1;[prəʹnaʋnst];adjective
proof;b2;[pru:f];noun
propaganda;c1;[͵prɒpəʹgændə];noun
proper;b1;[ʹprɒpə];adjective
properly;b1;[ʹprɒpəlı];adverb
property;b1;[ʹprɒpətı];noun
proportion;b2;[prəʹpɔ:ʃ(ə)n];noun
proposal;b2;[prəʹpəʋz(ə)l];noun
propose;b2;[prəʹpəʋz];verb
proposition;c1;[͵prɒpəʹzıʃ(ə)n];noun
prosecute;c1;[ʹprɒsıkju:t];verb
prosecution;c1;[͵prɒsıʹkju:ʃ(ə)n];noun
prosecutor;c1;[ʹprɒsıkju:tə];noun
prospect;b2;[ʹprɒspekt];noun
prospective;c1;[prəʹspektıv];adjective
prosperity;c1;[prɒʹsperıtı];noun
protect;a2;[prəʹtekt];verb
protection;b2;[prəʹtekʃ(ə)n];noun
protective;c1;[prəʹtektıv];adjective
protein;b2;[ʹprəʋti:n];noun
protest;b1;[ʹprəʋtest];noun
protest;b1;[ʹprəʋtest];verb
protester;b2;[prəʹtestə];noun
protocol;c1;[ʹprəʋtəkɒl];noun
proud;b1;[praʋd];adjective
prove;b1;[pru:v];verb
provide;a2;[prəʹvaıd];verb
province;c1;[ʹprɒvıns];noun
provincial;c1;[prəʹvınʃ(ə)l];adjective
provision;c1;[prəʹvıʒ(ə)n];noun
provoke;c1;[prəʹvəʋk];verb
psychiatric;c1;[,saiki'ætrik(əl)];adjective
psychological;b2;[,saikə'lɔdʒik(əl)];adjective
psychologist;b2;[saıʹkɒlədʒıst];noun
psychology;b2;[saıʹkɒlədʒı];noun
pub;a2;[pʌb];noun
public;a2;[ʹpʌblık];adjective
public;a2;[ʹpʌblık];noun
publication;b2;[͵pʌblıʹkeıʃ(ə)n];noun
publicity;b2;[pʌʹblısıtı];noun
publish;a2;[ʹpʌblıʃ];verb
publishing;b2;[ʹpʌblıʃıŋ];noun
pull;b1;[pʋl];noun
pull;a2;[pʋl];verb
pulse;c1;[pʌls];noun
pump;c1;[pʌmp];noun
pump;c1;[pʌmp];verb
punch;c1;[pʌntʃ];noun
punch;c1;[pʌntʃ];verb
punish;b1;[ʹpʌnıʃ];verb
punishment;b1;[ʹpʌnıʃmənt];noun
punk;b2;[pʌŋk];noun
pupil;b2;[ʹpju:p(ə)l];noun
purchase;b2;[ʹpɜ:tʃıs];noun
purchase;b2;[ʹpɜ:tʃıs];verb
pure;b2;[pjʋə];adjective
purely;b2;[ʹpjʋəlı];adverb
purple;a1;[ʹpɜ:p(ə)l];adjective
purple;a1;[ʹpɜ:p(ə)l];noun
purpose;a2;[ʹpɜ:pəs];noun
pursue;b2;[pəʹsju:];verb
pursuit;b2;[pəʹsju:t];noun
push;b1;[pʋʃ];noun
push;a2;[pʋʃ];verb
put;a1;[pʋt];verb
puzzle;b2;[ʹpʌz(ə)l];noun
qualification;b1;[͵kwɒlıfıʹkeıʃ(ə)n];noun
qualified;b1;[ʹkwɒlıfaıd];adjective
qualify;b1;[ʹkwɒlıfaı];verb
quality;a2;[ʹkwɒlıtı];noun
quantity;a2;[ʹkwɒntıtı];noun
quarter;a1;[ʹkwɔ:tə];noun
queen;a2;[kwi:n];noun
query;c1;[ʹkwı(ə)rı];noun
quest;c1;[kwest];noun
question;a1;[ʹkwestʃ(ə)n];noun
question;a2;[ʹkwestʃ(ə)n];verb
questionnaire;b2;[͵k(w)estʃəʹneə];noun
queue;b1;[kju:];noun
queue;b1;[kju:];verb
quick;a1;[kwık];adjective
quickly;a1;[ʹkwıklı];adverb
quiet;a1;[ʹkwaıət];adjective
quietly;a2;[ʹkwaıətlı];adverb
quit;b1;[kwıt];verb
quite;a1;[kwaıt];adverb
quota;c1;[ʹkwəʋtə];noun
quotation;b1;[kwəʋʹteıʃ(ə)n];noun
quote;b1;[kwəʋt];noun
quote;b1;[kwəʋt];verb
race;a2;[reıs];noun
race;a2;[reıs];verb
racial;b2;[ʹreıʃ(ə)l];adjective
racing;b1;[ʹreısıŋ];noun
racism;b2;[ʹreısız(ə)m];noun
racist;b2;[ʹreısıst];adjective
racist;b2;[ʹreısıst];noun
radar;c1;[ʹreıdɑ:];noun
radiation;b2;[͵reıdıʹeıʃ(ə)n];noun
radical;c1;[ʹrædık(ə)l];adjective
radio;a1;[ʹreıdıəʋ];noun
rage;c1;[reıdʒ];noun
raid;c1;[reıd];noun
raid;c1;[reıd];verb
rail;b2;[reıl];noun
railway;a2;[ʹreılweı];noun
rain;a1;[reın];noun
rain;a1;[reın];verb
raise;a2;[reız];verb
rally;c1;[ʹrælı];noun
rally;c1;[ʹrælı];verb
random;b2;[ʹrændəm];adjective
range;b1;[reındʒ];noun
range;b2;[reındʒ];verb
rank;b2;[ræŋk];noun
rank;b2;[ræŋk];verb
ranking;c1;[ʹræŋkıŋ];noun
rape;c1;[reıp];noun
rape;c1;[reıp];verb
rapid;b2;[ʹræpıd];adjective
rapidly;b2;['ræpidli];adverb
rare;b1;[reə];adjective
rarely;b1;[ʹreəlı];adverb
rat;b2;[ræt];noun
rate;a2;[reıt];noun
rate;b2;[reıt];verb
rather;a2;[ʹrɑ:ðə];adverb
rating;b2;[ʹreıtıŋ];noun
ratio;c1;[ʹreıʃıəʋ];noun
rational;c1;[ʹræl(ə)nəl];adjective
raw;b2;[rɔ:];adjective
ray;c1;[reı];noun
reach;b2;[ri:tʃ];noun
reach;a2;[ri:tʃ];verb
react;a2;[rıʹækt];verb
reaction;b1;[rıʹækʃ(ə)n];noun
read;a1;[ri:d];verb
reader;a1;[ʹri:də];noun
readily;c1;[ʹredılı];adverb
reading;a1;[ʹri:dıŋ];noun
ready;a1;[ʹredı];adjective
real;a1;[rıəl];adjective
realistic;b2;[rıəʹlıstık];adjective
reality;b1;[rıʹælıtı];noun
realization;c1;[͵rıəlaıʹzeıʃ(ə)n];noun
realize;a2;[ʹrıəlaız];verb
really;a1;[ʹrı(ə)lı];adverb
realm;c1;[relm];noun
rear;c1;[rıə];adjective
rear;c1;[rıə];noun
reason;a1;[ʹri:z(ə)n];noun
reasonable;b2;[ʹri:z(ə)nəb(ə)l];adjective
reasonably;b2;[ʹri:z(ə)nəblı];adverb
reasoning;c1;[ʹri:z(ə)nıŋ];noun
reassure;c1;[͵ri:əʹʃʋə];verb
rebel;c1;[ʹreb(ə)l];noun
rebellion;c1;[rıʹbeljən];noun
rebuild;b2;[͵ri:ʹbıld];verb
recall;b2;[rıʹkɔ:l];verb
receipt;b1;[rıʹsi:t];noun
receive;a2;[rıʹsi:v];verb
receiver;b2;[rıʹsi:və];noun
recent;a2;[ʹri:s(ə)nt];adjective
recently;a2;[ʹri:s(ə)ntlı];adverb
reception;a2;[rıʹsepʃ(ə)n];noun
recession;b2;[rıʹseʃ(ə)n];noun
recipe;a2;[ʹresıpı];noun
recipient;c1;[rıʹsıpıənt];noun
reckon;b2;[ʹrekən];verb
recognition;b2;[͵ri:ekəgʹnıʃ(ə)n];noun
recognize;a2;[ʹrekəgnaız];verb
recommend;a2;[͵rekəʹmend];verb
recommendation;b1;[͵rekəmenʹdeıʃ(ə)n];noun
reconstruction;c1;[͵ri:kənʹstrʌkʃ(ə)n];noun
record;a2;[ʹrekɔ:d];noun
record;a2;[ʹrekɔ:d];verb
recording;a2;[rıʹkɔ:dıŋ];noun
recount;c1;[rıʹkaʋnt];verb
recover;b2;[rıʹkʌvə];verb
recovery;b2;[rıʹkʌv(ə)rı];noun
recruit;b2;[rıʹkru:t];noun
recruit;b2;[rıʹkru:t];verb
recruitment;b2;[rıʹkru:tmənt];noun
recycle;a2;[͵ri:ʹsaık(ə)l];verb
red;a1;[red];adjective
red;a1;[red];noun
reduce;a2;[rıʹdju:s];verb
reduction;b2;[rıʹdʌkʃ(ə)n];noun
refer;a2;[rıʹfɜ:];verb
referee;b2;[͵refəʹri:];noun
reference;b1;[ʹref(ə)rəns];noun
referendum;c1;[͵refəʹrendəm];noun
reflect;b1;[rıʹflekt];verb
reflection;c1;[rıʹflekʃ(ə)n];noun
reform;c1;[rıʹfɔ:m];noun
reform;c1;[rıʹfɔ:m];verb
refuge;c1;[ʹrefju:dʒ];noun
refugee;b2;[͵refjʋʹdʒi:];noun
refusal;c1;[rıʹfju:z(ə)l];noun
refuse;a2;[ʹrefju:s];verb
regain;c1;[rıʹgeın];verb
regard;b2;[rıʹgɑ:d];noun
regard;b2;[rıʹgɑ:d];verb
regardless;c1;[rıʹgɑ:dlıs];adverb
regime;c1;[reıʹʒi:m];noun
region;a2;[ʹri:dʒ(ə)n];noun
regional;b2;[ʹri:dʒ(ə)nəl];adjective
register;b2;[ʹredʒıstə];noun
register;b2;[ʹredʒıstə];verb
registration;b2;[͵redʒıʹstreıʃ(ə)n];noun
regret;b2;[rıʹgret];noun
regret;b2;[rıʹgret];verb
regular;a2;[ʹregjʋlə];adjective
regularly;b1;[ʹregjʋləlı];adverb
regulate;b2;[ʹregjʋleıt];verb
regulation;b2;[͵regjʋʹleıʃ(ə)n];noun
regulator;c1;[ʹregʋleıtə];noun
regulatory;c1;['regjəleit(ə)ri];adjective
rehabilitation;c1;[͵ri:(h)əbılıʹteıʃ(ə)n];noun
reign;c1;[reın];noun
reign;c1;[reın];verb
reinforce;b2;[ri:ınʹfɔ:s];verb
reject;b1;[ʹri:dʒekt];verb
rejection;c1;[rıʹdʒekʃ(ə)n];noun
relate;b1;[rıʹleıt];verb
related;b1;[rıʹleıtıd];adjective
relation;b1;[rıʹleıʃ(ə)n];noun
relationship;a2;[rıʹleıʃ(ə)nʃıp];noun
relative;b1;[ʹrelətıv];adjective
relative;b1;[ʹrelətıv];noun
relatively;b2;[ʹrelətıvlı];adverb
relax;a1;[rıʹlæks];verb
relaxed;b1;[rıʹlækst];adjective
relaxing;b1;[rıʹlæksıŋ];adjective
release;b1;[rıʹli:s];noun
release;b1;[rıʹli:s];verb
relevance;c1;[ʹrelıv(ə)ns];noun
relevant;b2;[ʹrelıv(ə)nt];adjective
reliability;c1;[rı͵laıəʹbılıtı];noun
reliable;b1;[rıʹlaıəb(ə)l];adjective
relief;b2;[rıʹli:f];noun
relieve;b2;[rıʹli:v];verb
relieved;b2;[rɪʹliːvd];adjective
religion;b1;[rıʹlıdʒ(ə)n];noun
religious;b1;[rıʹlıdʒəs];adjective
reluctant;c1;[rıʹlʌktənt];adjective
rely;b2;[rıʹlaı];verb
remain;b1;[rıʹmeın];verb
remainder;c1;[rıʹmeındə];noun
remains;c1;[rıʹmeınz];noun
remark;b2;[rıʹmɑ:k];noun
remark;b2;[rıʹmɑ:k];verb
remarkable;b2;[rıʹmɑ:kəb(ə)l];adjective
remarkably;b2;[rıʹmɑ:kəblı];adverb
remedy;c1;[ʹremıdı];noun
remember;a1;[rıʹmembə];verb
remind;b1;[rıʹmaınd];verb
reminder;c1;[rıʹmaındə];noun
remote;b1;[rıʹməʋt];adjective
removal;c1;[rıʹmu:v(ə)l];noun
remove;a2;[rıʹmu:v];verb
render;c1;[ʹrendə];verb
renew;c1;[rıʹnju:];verb
renowned;c1;[rıʹnaʋnd];adjective
rent;b1;[rent];noun
rent;b1;[rent];verb
rental;c1;[ʹrentl];noun
repair;b1;[rıʹpeə];noun
repair;a2;[rıʹpeə];verb
repeat;b1;[rıʹpi:t];noun
repeat;a1;[rıʹpi:t];verb
repeated;b1;[rıʹpi:tıd];adjective
replace;a2;[rıʹpleıs];verb
replacement;c1;[rıʹpleısmənt];noun
reply;a2;[rıʹplaı];noun
reply;a2;[rıʹplaı];verb
report;a1;[rıʹpɔ:t];noun
report;a2;[rıʹpɔ:t];verb
reportedly;c1;[rıʹpɔ:tıdlı];adverb
reporter;a2;[rıʹpɔ:tə];noun
reporting;b2;[rıʹpɔ:tıŋ];noun
represent;b1;[͵reprıʹzent];verb
representation;c1;[͵reprızenʹteıʃ(ə)n];noun
representative;b2;[͵reprıʹzentətıv];adjective
representative;b2;[͵reprıʹzentətıv];noun
reproduce;c1;[͵ri:prəʹdju:s];verb
reproduction;c1;[͵ri:prəʹdʌkʃ(ə)n];noun
republic;c1;[rıʹpʌblık];noun
reputation;b2;[͵repjʋʹteıʃ(ə)n];noun
request;a2;[rıʹkwest];noun
request;b1;[rıʹkwest];verb
require;b1;[rıʹkwaıə];verb
requirement;b2;[rıʹkwaıəmənt];noun
rescue;b2;[ʹreskju:];noun
rescue;b2;[ʹreskju:];verb
research;a2;[rıʹsɜ:tʃ];noun
research;a2;[rıʹsɜ:tʃ];verb
researcher;a2;[rıʹsɜ:tʃə];noun
resemble;c1;[rıʹzemb(ə)l];verb
reservation;b1;[͵rezəʹveıʃ(ə)n];noun
reserve;b2;[rıʹzɜ:v];noun
reserve;b2;[rıʹzɜ:v];verb
reside;c1;[rıʹzaıd];verb
residence;c1;[ʹrezıd(ə)ns];noun
resident;b2;[ʹrezıd(ə)nt];adjective
resident;b2;[ʹrezıd(ə)nt];noun
residential;c1;[͵rezıʹdenʃ(ə)l];adjective
residue;c1;[ʹrezıdju:];noun
resign;b2;[͵ri:ʹsaın];verb
resignation;c1;[͵rezıgʹneıʃ(ə)n];noun
resist;b2;[rıʹzıst];verb
resistance;c1;[rıʹzıstəns];noun
resolution;b2;[͵rezəʹlu:ʃ(ə)n];noun
resolve;b2;[rıʹzɒlv];verb
resort;b2;[rıʹzɔ:t];noun
resource;b1;[rıʹzɔ:s];noun
respect;b1;[rıʹspekt];noun
respect;b1;[rıʹspekt];verb
respective;c1;[rıʹspektıv];adjective
respectively;c1;[rıʹspektıvlı];adverb
respond;a2;[rıʹspɒnd];verb
response;a2;[rıʹspɒns];noun
responsibility;b1;[rı͵spɒnsəʹbılıtı];noun
responsible;b1;[rıʹspɒnsəb(ə)l];adjective
rest;a2;[rest];noun
rest;a2;[rest];verb
restaurant;a1;[ʹrest(ə)rɒŋ];noun
restoration;c1;[͵restəʹreıʃ(ə)n];noun
restore;b2;[rıʹstɔ:];verb
restraint;c1;[rıʹstreınt];noun
restrict;b2;[rıʹstrıkt];verb
restriction;b2;[rıʹstrıkʃ(ə)n];noun
result;a1;[rıʹzʌlt];noun
result;b1;[rıʹzʌlt];verb
resume;c1;[rıʹzju:m];verb
retail;b2;[ʹri:teıl];noun
retain;b2;[rıʹteın];verb
retire;b1;[rıʹtaıə];verb
retired;b1;[rıʹtaıəd];adjective
retirement;b2;[rıʹtaıəmənt];noun
retreat;c1;[rıʹtri:t];noun
retreat;c1;[rıʹtri:t];verb
retrieve;c1;[rıʹtri:v];verb
return;a1;[rıʹtɜ:n];noun
return;a1;[rıʹtɜ:n];verb
reveal;b2;[rıʹvi:l];verb
revelation;c1;[͵revəʹleıʃ(ə)n];noun
revenge;c1;[rıʹvendʒ];noun
revenue;b2;[ʹrevınju:];noun
reverse;c1;[rıʹvɜ:s];adjective
reverse;c1;[rıʹvɜ:s];noun
reverse;c1;[rıʹvɜ:s];verb
review;a2;[rıʹvju:];noun
review;a2;[rıʹvju:];verb
revise;b1;[rıʹvaız];verb
revision;b2;[rıʹvıʒ(ə)n];noun
revival;c1;[rıʹvaıv(ə)l];noun
revive;c1;[rıʹvaıv];verb
revolution;b2;[͵revəʹlu:ʃ(ə)n];noun
revolutionary;c1;[͵revəʹlu:ʃən(ə)rı];adjective
reward;b2;[rıʹwɔ:d];noun
reward;b2;[rıʹwɔ:d];verb
rhetoric;c1;[ʹretərık];noun
rhythm;b2;[ʹrıð(ə)m];noun
rice;a1;[raıs];noun
rich;a1;[rıtʃ];adjective
rid;b2;[rıd];verb
ride;a2;[raıd];noun
ride;a1;[raıd];verb
ridiculous;b2;[rıʹdıkjʋləs];adjective
rifle;c1;[ʹraıfʹ(ə)l];noun
right;a1;[raıt];adjective
right;a1;[raıt];adverb
right;a1;[raıt];noun
ring;a2;[rıŋ];noun
ring;a2;[rıŋ];verb
riot;c1;[ʹraıət];noun
rip;c1;[rıp];verb
rise;b1;[raız];noun
rise;a2;[raız];verb
risk;b1;[rısk];noun
risk;b1;[rısk];verb
risky;b2;[ʹrıskı];adjective
ritual;c1;[ʹrıtʃʋəl];noun
rival;b2;[ʹraıv(ə)l];adjective
rival;b2;[ʹraıv(ə)l];noun
river;a1;[ʹrıvə];noun
road;a1;[rəʋd];noun
rob;b2;[rɒb];verb
robbery;b2;[ʹrɒb(ə)rı];noun
robot;b1;[ʹrəʋbɒt];noun
robust;c1;[rəʹbʌst];adjective
rock;a2;[rɒk];noun
rock;c1;[rɒk];verb
rocket;b2;[ʹrɒkıt];noun
rod;c1;[rɒd];noun
role;a2;[rəʋl];noun
roll;b1;[rəʋl];noun
roll;b1;[rəʋl];verb
romance;b2;[rə(ʋ)ʹmæns];noun
romantic;b1;[rə(ʋ)ʹmæntık];adjective
roof;a2;[ru:f];noun
room;a1;[ru(:)m];noun
root;b2;[ru:t];noun
rope;b1;[rəʋp];noun
rose;b2;[rəʋz];noun
rotate;c1;[ʹrəʋteıt];verb
rotation;c1;[rəʋʹteıʃ(ə)n];noun
rough;b1;[rʌf];adjective
roughly;b2;[ʹrʌflı];adverb
round;a2;[raʋnd];adjective
round;a2;[raʋnd];adverb
round;b2;[raʋnd];noun
round;a2;[raʋnd];preposition
route;a2;[ru:t];noun
routine;b2;[ru:ʹti:n];adjective
routine;a1;[ru:ʹti:n];noun
row;b1;[rəʋ];noun
royal;b1;[ʹrɔıəl];adjective
rub;b2;[rʌb];verb
rubber;b2;[ʹrʌbə];adjective
rubber;b2;[ʹrʌbə];noun
rubbish;a2;[ʹrʌbıʃ];noun
rude;a2;[ru:d];adjective
rugby;b1;[ʹrʌgbı];noun
ruin;b2;[ʹru:ın];noun
ruin;b2;[ʹru:ın];verb
rule;a1;[ru:l];noun
rule;b1;[ru:l];verb
ruling;c1;[ʹru:lıŋ];noun
rumour;c1;[ʹru:mə];noun
run;a2;[rʌn];noun
run;a1;[rʌn];verb
runner;a2;[ʹrʌnə];noun
running;a2;[ʹrʌnıŋ];noun
rural;b2;[ʹrʋ(ə)rəl];adjective
rush;b2;[rʌʃ];noun
rush;b2;[rʌʃ];verb
sack;c1;[sæk];verb
sacred;c1;[ʹseıkrıd];adjective
sacrifice;c1;[ʹsækrıfaıs];noun
sacrifice;c1;[ʹsækrıfaıs];verb
sad;a1;[sæd];adjective
sadly;a2;[ʹsædlı];adverb
safe;a2;[seıf];adjective
safety;b1;[ʹseıftı];noun
sail;b1;[seıl];noun
sail;a2;[seıl];verb
sailing;a2;[ʹseılıŋ];noun
sailor;b1;[ʹseılə];noun
saint;c1;[seınt];noun
sake;c1;[seık];noun
salad;a1;[ʹsæləd];noun
salary;a2;[ʹsælərı];noun
sale;a2;[seıl];noun
salt;a1;[sɔ:lt];noun
same;a1;[seım];adjective
same;a1;[seım];adverb
same;a1;[seım];pronoun
sample;b1;[ʹsɑ:mp(ə)l];noun
sample;b2;[ʹsɑ:mp(ə)l];verb
sanction;c1;[ʹsæŋkʃ(ə)n];noun
sand;b1;[sænd];noun
sandwich;a1;[ʹsænwıdʒ];noun
satellite;b2;[ʹsæt(ı)laıt];noun
satisfaction;b2;[͵sætısʹfækʃ(ə)n];noun
satisfied;b2;[ʹsætısfaıd];adjective
satisfy;b2;[ʹsætısfaı];verb
saturday;a1;[ʹsætədı];noun
sauce;a2;[sɔ:s];noun
save;a2;[seıv];verb
saving;b2;[ʹseıvıŋ];noun
say;c1;[seı];noun
say;a1;[seı];verb
scale;b2;[skeıl];noun
scan;b1;[skæn];verb
scandal;b2;[ʹskændl];noun
scare;b2;[skeə];noun
scare;b2;[skeə];verb
scared;a2;[skeəd];adjective
scary;a2;[ʹske(ə)rı];adjective
scattered;c1;[ʹskætəd];adjective
scenario;b2;[sıʹnɑ:rıəʋ];noun
scene;a2;[si:n];noun
sceptical;c1;[ʹskeptık(ə)l];adjective
schedule;a2;[ʹʃedju:l];noun
schedule;b2;[ʹʃedju:l];verb
scheme;b2;[ski:m];noun
scholar;b2;[ʹskɒlə];noun
scholarship;b2;[ʹskɒləʃıp];noun
school;a1;[sku:l];noun
science;a1;[ʹsaıəns];noun
scientific;b1;[͵saıənʹtıfık];adjective
scientist;a1;[ʹsaıəntıst];noun
scope;c1;[skəʋp];noun
score;a2;[skɔ:];noun
score;a2;[skɔ:];verb
scratch;b2;[skrætʃ];noun
scratch;b2;[skrætʃ];verb
scream;b2;[skri:m];noun
scream;b2;[skri:m];verb
screen;a2;[skri:n];noun
screen;b2;[skri:n];verb
screening;b2;[ʹskri:nıŋ];noun
screw;c1;[skru:];noun
screw;c1;[skru:];verb
script;b1;[skrıpt];noun
scrutiny;c1;[ʹskru:tını];noun
sculpture;b1;[ʹskʌlptʃə];noun
sea;a1;[si:];noun
seal;c1;[si:l];noun
seal;c1;[si:l];verb
search;a2;[sɜ:tʃ];noun
search;a2;[sɜ:tʃ];verb
season;a2;[ʹsi:z(ə)n];noun
seat;a2;[si:t];noun
seat;b2;[si:t];verb
second;a2;[ʹsekənd];adverb
second;a1;[ʹsekənd];determiner
second;a1;[ʹsekənd];noun
second;a1;[ʹsekənd];ordinal number
secondary;b1;[ʹsekənd(ə)rı];adjective
secondly;a2;[ʹsekəndlı];adverb
secret;a2;[ʹsi:krıt];adjective
secret;a2;[ʹsi:krıt];noun
secretary;a2;[ʹsekrət(ə)rı];noun
section;a1;[ʹsekʃ(ə)n];noun
sector;b2;[ʹsektə];noun
secular;c1;[ʹsekjʋlə];adjective
secure;b2;[sıʹkjʋə];adjective
secure;b2;[sıʹkjʋə];verb
security;b1;[sıʹkjʋ(ə)rıtı];noun
see;a1;[si:];verb
seed;b1;[si:d];noun
seek;b2;[si:k];verb
seeker;b2;[ʹsi:kə];noun
seem;a2;[si:m];linking verb
seemingly;c1;[ʹsi:mıŋlı];adverb
segment;c1;[ʹsegmənt];noun
seize;c1;[si:z];verb
seldom;c1;[ʹseldəm];adverb
select;b2;[sıʹlekt];verb
selection;b2;[sıʹlekʃ(ə)n];noun
selective;c1;[sıʹlektıv];adjective
self;b2;[self];noun
sell;a1;[sel];verb
seminar;b2;[ʹsemınɑ:];noun
senator;c1;[ʹsenətə];noun
send;a1;[send];verb
senior;b2;[ʹsi:nıə];adjective
sensation;c1;[senʹseıʃ(ə)n];noun
sense;a2;[sens];noun
sense;b2;[sens];verb
sensible;b1;[ʹsensəb(ə)l];adjective
sensitive;b2;[ʹsensıtıv];adjective
sensitivity;c1;[͵sensıʹtıvıtı];noun
sentence;a1;[ʹsentəns];noun
sentence;b2;[ʹsentəns];verb
sentiment;c1;[ʹsentımənt];noun
separate;a2;[ʹsep(ə)rıt];adjective
separate;b1;[ʹsep(ə)rıt];verb
separation;c1;[͵sepəʹreıʃ(ə)n];noun
september;a1;[sepʹtembə];noun
sequence;b2;[ʹsi:kwəns];noun
serial;c1;[ʹsı(ə)rıəl];adjective
series;a2;[ʹsı(ə)ri:z];noun
serious;a2;[ʹsı(ə)rıəs];adjective
seriously;b1;[ʹsı(ə)rıəslı];adverb
servant;b1;[ʹsɜ:v(ə)nt];noun
serve;a2;[sɜ:v];verb
service;a2;[ʹsɜ:vıs];noun
session;b2;[ʹseʃ(ə)n];noun
set;b1;[set];noun
set;b1;[set];verb
set-up;c1;[set]-[ʌp];noun
setting;b1;[ʹsetıŋ];noun
settle;b2;[ʹsetl];verb
settlement;c1;[ʹsetlmənt];noun
settler;b2;[ʹsetlə];noun
seven;a1;[ʹsev(ə)n];number
seventeen;a1;[͵sev(ə)nʹti:n];number
seventy;a1;[ʹsev(ə)ntı];number
several;a2;[ʹsev(ə)rəl];determiner
several;a2;[ʹsev(ə)rəl];pronoun
severe;b2;[sıʹvıə];adjective
severely;b2;[sıʹvıəlı];adverb
sex;b1;[seks];noun
sexual;b1;[ʹsekʃʋəl];adjective
sexuality;c1;[͵sekʃʋʹælıtı];noun
sexy;b2;[ʹseksı];adjective
shade;b2;[ʃeıd];noun
shadow;b2;[ʹʃædəʋ];noun
shake;b1;[ʃeık];noun
shake;a2;[ʃeık];verb
shall;a2;[ʃæl];modal verb
shallow;b2;[ʹʃæləʋ];adjective
shame;b2;[ʃeım];noun
shape;a2;[ʃeıp];noun
shape;b2;[ʃeıp];verb
shaped;b2;[ʃeıpt];adjective
share;b1;[ʃeə];noun
share;a1;[ʃeə];verb
shareholder;c1;[ʹʃeə͵həʋldə];noun
sharp;b1;[ʃɑ:p];adjective
shatter;c1;[ʹʃætə];verb
she;a1;[ʃi:];pronoun
shed;c1;[ʃed];verb
sheep;a1;[ʃi:p];noun
sheer;c1;[ʃıə];adjective
sheet;a2;[ʃi:t];noun
shelf;b1;[ʃelf];noun
shell;b1;[ʃel];noun
shelter;b2;[ʹʃeltə];noun
shelter;b2;[ʹʃeltə];verb
shift;b1;[ʃıft];noun
shift;b2;[ʃıft];verb
shine;b1;[ʃaın];verb
shiny;b1;[ʹʃaını];adjective
ship;a2;[ʃıp];noun
ship;b2;[ʃıp];verb
shipping;c1;[ʹʃıpıŋ];noun
shirt;a1;[ʃɜ:t];noun
shock;b2;[ʃɒk];noun
shock;b2;[ʃɒk];verb
shocked;b2;[ʃɒkt];adjective
shocking;b2;[ʹʃɒkıŋ];adjective
shoe;a1;[ʃu:];noun
shoot;c1;[ʃu:t];noun
shoot;b1;[ʃu:t];verb
